CLIENTE,STATUS,IDADE,ESTADO,RESIDENCIA,TEMP_RESID_ANO_COMPLET,ESTADO_CIVIL,INSTRU,RENDA_TOTAL,RST
CLI_2396,bom,54,SC,PROP,18.0,CASADO,SUP,7455,sim
CLI_2397,mau,40,MG,ALUG,1.0,DIVORCIADO,Não Informado,6631,sim
CLI_2398,bom,26,SC,PROP,5.0,CASADO,SEC,4462,sim
CLI_2399,bom,65,MG,PROP,18.0,DIVORCIADO,SUP,8392,sim
CLI_2400,bom,47,SC,PROP,8.0,CASADO,SEC,7980,sim
CLI_2401,bom,50,MG,PROP,3.0,DIVORCIADO,SUP,7660,sim
CLI_2402,mau,57,MG,PROP,20.0,CASADO,Não Informado,8896,sim
CLI_2403,mau,59,MG,PROP,5.0,DIVORCIADO,SUP,8312,sim
CLI_2404,bom,59,SC,PROP,8.0,CASADO,PRIM,8717,sim
CLI_2405,bom,49,MG,PROP,10.0,DIVORCIADO,SEC,7566,sim
CLI_2406,mau,46,MG,PROP,12.0,DIVORCIADO,SUP,7475,sim
CLI_2407,bom,23,RJ,OUTR,11.0,SOLTEIRO,SUP,5300,sim
CLI_2408,mau,62,MG,Não Informado,11.0,DIVORCIADO,Não Informado,8377,sim
CLI_2409,mau,42,MG,ALUG,1.0,DIVORCIADO,SUP,6104,sim
CLI_2410,mau,52,SC,PROP,21.0,CASADO,Não Informado,7612,sim
CLI_2411,bom,24,SC,PROP,2.0,CASADO,SUP,4064,nao
CLI_2412,mau,59,MG,PROP,5.0,DIVORCIADO,SUP,9011,sim
CLI_2413,bom,41,SC,PROP,12.0,CASADO,SEC,6546,sim
CLI_2414,bom,39,SC,PROP,12.0,CASADO,SUP,6196,sim
CLI_2415,bom,41,SC,PROP,25.0,CASADO,SUP,5723,nao
CLI_2416,bom,54,SC,PROP,12.0,CASADO,Não Informado,7437,nao
CLI_2417,mau,53,MG,PROP,10.0,DIVORCIADO,SUP,7427,sim
CLI_2418,bom,46,MG,PROP,12.0,DIVORCIADO,Não Informado,7671,nao
CLI_2419,bom,50,SC,PROP,8.0,CASADO,Não Informado,6760,sim
CLI_2420,bom,23,RJ,PROP,25.0,SOLTEIRO,SEC,4765,sim
CLI_2421,bom,33,RJ,PROP,18.0,SOLTEIRO,Não Informado,6240,sim
CLI_2422,mau,70,SC,PROP,7.0,CASADO,Não Informado,8732,sim
CLI_2423,bom,39,MG,ALUG,11.0,DIVORCIADO,SUP,5681,sim
CLI_2424,bom,0,MG,PROP,16.0,CASADO,SUP,9509,sim
CLI_2425,mau,21,MG,PROP,4.0,DIVORCIADO,SEC,3715,sim
CLI_2426,bom,43,MG,PROP,10.0,DIVORCIADO,SEC,6228,sim
CLI_2427,mau,63,RJ,ALUG,10.0,SOLTEIRO,SUP,9196,sim
CLI_2428,bom,61,SC,ALUG,1.0,CASADO,Não Informado,8977,sim
CLI_2429,bom,47,MG,PROP,9.0,DIVORCIADO,SUP,6717,nao
CLI_2430,bom,62,SC,ALUG,1.0,CASADO,SUP,8120,sim
CLI_2431,mau,51,MG,PROP,8.0,DIVORCIADO,Não Informado,6768,nao
CLI_2432,mau,73,SC,PROP,12.0,CASADO,SEC,9960,sim
CLI_2433,bom,41,MG,PROP,8.0,DIVORCIADO,SUP,7342,sim
CLI_2434,mau,51,MG,PROP,8.0,DIVORCIADO,Não Informado,8182,sim
CLI_2435,bom,57,MG,PROP,20.0,CASADO,SUP,7996,sim
CLI_2436,bom,46,MG,PROP,12.0,DIVORCIADO,Não Informado,7871,nao
CLI_2437,bom,59,SC,PROP,12.0,CASADO,Não Informado,7532,sim
CLI_2438,bom,63,RJ,PROP,50.0,SOLTEIRO,SUP,9556,sim
CLI_2439,mau,62,MG,Não Informado,11.0,DIVORCIADO,Não Informado,8226,sim
CLI_2440,bom,56,SC,PROP,4.0,CASADO,SUP,8589,sim
CLI_2441,bom,41,MG,PROP,8.0,DIVORCIADO,SUP,6276,sim
CLI_2442,bom,56,MG,PROP,5.0,DIVORCIADO,PRIM,8412,sim
CLI_2443,mau,70,MG,OUTR,20.0,DIVORCIADO,PRIM,9829,sim
CLI_2444,mau,70,MG,OUTR,20.0,DIVORCIADO,PRIM,9718,sim
CLI_2445,bom,51,MG,PROP,12.0,DIVORCIADO,SUP,8081,sim
CLI_2446,mau,48,SC,OUTR,11.0,CASADO,SUP,7553,nao
CLI_2447,mau,27,RJ,ALUG,2.0,SOLTEIRO,Não Informado,4936,sim
CLI_2448,bom,57,SC,PROP,15.0,CASADO,SUP,7340,sim
CLI_2449,bom,37,SC,Não Informado,12.0,CASADO,Não Informado,5991,sim
CLI_2450,bom,49,SC,ALUG,10.0,CASADO,SUP,8031,sim
CLI_2451,bom,28,RJ,OUTR,17.0,SOLTEIRO,SEC,4847,sim
CLI_2452,mau,32,MG,OUTR,2.0,DIVORCIADO,Não Informado,6496,sim
CLI_2453,bom,44,MG,ALUG,1.0,DIVORCIADO,SEC,6536,sim
CLI_2454,bom,65,MG,PROP,18.0,DIVORCIADO,SUP,8215,sim
CLI_2455,mau,42,MG,ALUG,1.0,DIVORCIADO,SUP,6607,sim
CLI_2456,bom,56,MG,PROP,12.0,DIVORCIADO,SUP,7713,sim
CLI_2457,bom,42,MG,PROP,10.0,CASADO,Não Informado,6249,sim
CLI_2458,bom,55,SC,PROP,20.0,CASADO,SUP,8796,sim
CLI_2459,bom,39,MG,ALUG,11.0,DIVORCIADO,SUP,7070,sim
CLI_2460,bom,43,MG,PROP,10.0,DIVORCIADO,SEC,6534,sim
CLI_2461,bom,44,MG,ALUG,12.0,DIVORCIADO,SEC,6675,sim
CLI_2462,bom,66,SC,PROP,20.0,CASADO,SEC,9119,sim
CLI_2463,mau,30,MG,PROP,24.0,DIVORCIADO,SEC,5310,sim
CLI_2464,bom,39,MG,PROP,3.0,DIVORCIADO,SUP,6828,sim
CLI_2465,bom,44,MG,ALUG,12.0,DIVORCIADO,SEC,6605,sim
CLI_2466,bom,43,SC,PROP,20.0,CASADO,SUP,7221,sim
CLI_2467,bom,46,MG,Não Informado,12.0,NI,Não Informado,7138,sim
CLI_2468,bom,51,MG,PROP,25.0,CASADO,SEC,7586,sim
CLI_2469,mau,51,MG,PROP,25.0,CASADO,PRIM,7869,nao
CLI_2470,bom,46,MG,Não Informado,12.0,NI,Não Informado,6726,sim
CLI_2471,mau,20,RJ,PROP,2.0,SOLTEIRO,SUP,4819,sim
CLI_2472,bom,36,MG,PROP,10.0,NI,Não Informado,5512,sim
CLI_2473,bom,29,SC,PROP,27.0,CASADO,SUP,6088,sim
CLI_2474,mau,42,MG,PROP,20.0,NI,Não Informado,7412,sim
CLI_2475,bom,36,MG,PROP,10.0,NI,Não Informado,5544,sim
CLI_2476,mau,42,MG,PROP,20.0,NI,Não Informado,7322,sim
CLI_2477,bom,29,MG,PROP,10.0,SOLTEIRO,Não Informado,5797,nao
CLI_2478,bom,28,SC,OUTR,2.0,CASADO,SUP,5009,sim
CLI_2479,bom,49,SP,PROP,25.0,CASADO,SUP,6933,sim
CLI_2480,mau,55,MG,PROP,11.0,CASADO,SUP,7354,sim
CLI_2481,mau,26,SC,PROP,4.0,CASADO,SEC,5284,sim
CLI_2482,bom,36,SP,ALUG,4.0,CASADO,SUP,5375,sim
CLI_2483,bom,34,RJ,PROP,34.0,SOLTEIRO,PRIM,4944,sim
CLI_2484,mau,36,MG,PROP,11.0,SOLTEIRO,SEC,6179,sim
CLI_2485,bom,40,MG,PROP,5.0,SOLTEIRO,SEC,6288,nao
CLI_2486,mau,60,MG,PROP,13.0,SOLTEIRO,Não Informado,7622,sim
CLI_2487,bom,34,SC,ALUG,3.0,CASADO,SEC,5775,nao
CLI_2488,bom,30,MG,ALUG,2.0,SOLTEIRO,SEC,5599,sim
CLI_2489,bom,31,MG,ALUG,5.0,SOLTEIRO,Não Informado,6100,sim
CLI_2490,mau,44,MG,PROP,11.0,SOLTEIRO,SEC,7350,sim
CLI_2491,bom,37,MG,ALUG,2.0,CASADO,Não Informado,6046,sim
CLI_2492,mau,44,MG,PROP,11.0,SOLTEIRO,SEC,6764,nao
CLI_2493,bom,28,MG,PROP,10.0,SOLTEIRO,SUP,5448,sim
CLI_2494,bom,53,SC,PROP,17.0,CASADO,SUP,6839,sim
CLI_2495,bom,31,MG,PROP,31.0,SOLTEIRO,SUP,5073,sim
CLI_2496,bom,34,MG,OUTR,4.0,SOLTEIRO,SEC,5250,sim
CLI_2497,mau,22,MG,PROP,20.0,SOLTEIRO,SEC,4997,nao
CLI_2498,mau,36,MG,ALUG,1.0,SOLTEIRO,SUP,6129,sim
CLI_2499,mau,21,MG,PROP,15.0,SOLTEIRO,SUP,4959,sim
CLI_2500,bom,39,MG,PROP,15.0,SOLTEIRO,SEC,5825,sim
CLI_2501,mau,49,MG,PROP,12.0,SOLTEIRO,SUP,6937,sim
CLI_2502,bom,53,SC,ALUG,3.0,CASADO,SUP,7129,sim
CLI_2503,mau,52,SC,PROP,21.0,CASADO,Não Informado,8249,sim
CLI_2504,bom,50,MG,PROP,20.0,SOLTEIRO,SUP,7784,nao
CLI_2505,bom,37,MG,PROP,2.0,SOLTEIRO,SUP,6742,sim
CLI_2506,mau,35,MG,PROP,1.0,SOLTEIRO,SEC,5895,sim
CLI_2507,bom,24,MG,PROP,23.0,SOLTEIRO,SEC,5169,sim
CLI_2508,bom,43,SC,PROP,3.0,CASADO,SUP,6811,sim
CLI_2509,bom,23,MG,PROP,4.0,SOLTEIRO,PRIM,4732,sim
CLI_2510,bom,23,MG,PROP,4.0,SOLTEIRO,PRIM,5375,sim
CLI_2511,bom,71,SC,PROP,23.0,CASADO,Não Informado,8642,sim
CLI_2512,bom,67,SC,PROP,11.0,CASADO,Não Informado,8293,sim
CLI_2513,mau,45,SP,PROP,5.0,CASADO,SEC,6524,sim
CLI_2514,bom,33,MG,PROP,27.0,SOLTEIRO,SUP,6219,sim
CLI_2515,bom,23,RJ,PROP,1.0,SOLTEIRO,SUP,3892,nao
CLI_2516,mau,25,MG,PROP,15.0,SOLTEIRO,SUP,4671,sim
CLI_2517,bom,67,SC,PROP,25.0,CASADO,SUP,8430,sim
CLI_2518,bom,33,MG,PROP,27.0,SOLTEIRO,SUP,4843,sim
CLI_2519,mau,48,SC,OUTR,21.0,CASADO,SUP,7347,sim
CLI_2520,bom,41,MG,PROP,41.0,SOLTEIRO,Não Informado,6165,sim
CLI_2521,bom,43,SC,PROP,20.0,CASADO,SUP,6473,sim
CLI_2522,bom,52,SC,PROP,19.0,CASADO,SUP,8470,sim
CLI_2523,bom,50,MG,PROP,20.0,SOLTEIRO,SUP,8194,nao
CLI_2524,bom,46,MG,PROP,2.0,CASADO,Não Informado,7340,sim
CLI_2525,mau,33,MG,OUTR,3.0,SOLTEIRO,Não Informado,6028,sim
CLI_2526,bom,34,MG,OUTR,4.0,SOLTEIRO,SEC,5665,nao
CLI_2527,mau,45,MG,PROP,4.0,SOLTEIRO,SUP,7057,sim
CLI_2528,mau,43,SC,PROP,15.0,CASADO,SEC,6124,sim
CLI_2529,bom,19,MG,PROP,12.0,SOLTEIRO,SUP,3897,sim
CLI_2530,mau,27,MG,ALUG,1.0,SOLTEIRO,SEC,5707,sim
CLI_2531,bom,64,SC,PROP,12.0,CASADO,SEC,8379,nao
CLI_2532,mau,36,MG,ALUG,1.0,SOLTEIRO,SUP,6157,sim
CLI_2533,mau,22,MG,PROP,20.0,SOLTEIRO,SEC,5178,sim
CLI_2534,bom,40,MG,PROP,5.0,SOLTEIRO,SEC,6222,nao
CLI_2535,bom,41,MG,PROP,12.0,CASADO,SUP,7282,sim
CLI_2536,bom,31,MG,PROP,31.0,SOLTEIRO,SUP,5957,sim
CLI_2537,mau,22,MG,Não Informado,4.0,SOLTEIRO,SUP,5488,sim
CLI_2538,bom,19,MG,PROP,12.0,SOLTEIRO,SUP,3897,sim
CLI_2539,bom,28,RJ,PROP,17.0,SOLTEIRO,Não Informado,4561,sim
CLI_2540,mau,22,MG,Não Informado,4.0,SOLTEIRO,SUP,4610,sim
CLI_2541,bom,34,MG,ALUG,5.0,SOLTEIRO,SUP,6671,sim
CLI_2542,mau,21,MG,PROP,15.0,SOLTEIRO,SEC,5394,nao
CLI_2543,bom,29,MG,OUTR,2.0,SOLTEIRO,SUP,6149,sim
CLI_2544,bom,65,SC,PROP,10.0,CASADO,SUP,9236,sim
CLI_2545,bom,66,SC,PROP,9.0,CASADO,Não Informado,9888,sim
CLI_2546,bom,23,RJ,OUTR,2.0,SOLTEIRO,Não Informado,4735,sim
CLI_2547,bom,38,MG,PROP,13.0,SOLTEIRO,Não Informado,5439,sim
CLI_2548,bom,33,MG,PROP,20.0,SOLTEIRO,SUP,5735,sim
CLI_2549,mau,45,MG,PROP,4.0,SOLTEIRO,SUP,7273,sim
CLI_2550,bom,30,MG,ALUG,2.0,SOLTEIRO,SEC,5493,nao
CLI_2551,bom,56,SC,PROP,4.0,CASADO,SUP,7215,sim
CLI_2552,mau,60,MG,PROP,13.0,SOLTEIRO,Não Informado,8704,sim
CLI_2553,mau,39,MG,PROP,15.0,SOLTEIRO,SEC,7019,sim
CLI_2554,bom,28,RJ,Não Informado,9.0,SOLTEIRO,Não Informado,5685,sim
CLI_2555,mau,32,RJ,PROP,22.0,SOLTEIRO,SUP,5966,sim
CLI_2556,bom,23,MG,PROP,23.0,SOLTEIRO,SEC,5235,nao
CLI_2557,bom,63,MG,PROP,35.0,CASADO,SUP,9193,sim
CLI_2558,mau,38,MG,PROP,7.0,SOLTEIRO,SEC,5793,sim
CLI_2559,bom,29,MG,PROP,10.0,SOLTEIRO,Não Informado,4943,sim
CLI_2560,mau,40,MG,PROP,39.0,SOLTEIRO,SUP,6864,sim
CLI_2561,bom,37,MG,PROP,2.0,SOLTEIRO,SUP,6820,sim
CLI_2562,bom,23,MG,PROP,23.0,SOLTEIRO,SEC,4296,sim
CLI_2563,bom,38,MG,PROP,13.0,SOLTEIRO,Não Informado,6196,sim
CLI_2564,bom,50,SC,PROP,20.0,CASADO,SEC,6738,sim
CLI_2565,bom,73,SC,OUTR,15.0,CASADO,SEC,8924,sim
CLI_2566,mau,28,MG,Não Informado,11.0,SOLTEIRO,Não Informado,5591,sim
CLI_2567,mau,21,MG,PROP,15.0,SOLTEIRO,SUP,4040,sim
CLI_2568,bom,52,SC,OUTR,2.0,CASADO,SUP,7525,sim
CLI_2569,bom,40,SC,PROP,10.0,CASADO,SUP,5936,sim
CLI_2570,bom,33,MG,PROP,20.0,SOLTEIRO,SUP,5258,sim
CLI_2571,mau,49,MG,PROP,12.0,SOLTEIRO,SUP,8184,sim
CLI_2572,bom,50,SC,PROP,8.0,CASADO,Não Informado,6871,sim
CLI_2573,mau,28,MG,Não Informado,11.0,SOLTEIRO,Não Informado,4900,sim
CLI_2574,mau,35,MG,PROP,1.0,SOLTEIRO,SEC,6644,sim
CLI_2575,bom,28,SC,PROP,15.0,CASADO,SEC,6066,sim
CLI_2576,mau,36,MG,PROP,11.0,SOLTEIRO,SEC,5794,sim
CLI_2577,mau,58,MG,PROP,4.0,SOLTEIRO,SUP,9039,sim
CLI_2578,bom,31,MG,ALUG,5.0,SOLTEIRO,Não Informado,6108,sim
CLI_2579,bom,42,MG,PROP,11.0,CASADO,Não Informado,6438,sim
CLI_2580,bom,49,MG,PROP,8.0,CASADO,SEC,7110,sim
CLI_2581,bom,21,MG,PROP,15.0,SOLTEIRO,SEC,4946,sim
CLI_2582,mau,33,MG,OUTR,3.0,SOLTEIRO,Não Informado,6281,sim
CLI_2583,mau,27,MG,ALUG,1.0,SOLTEIRO,SEC,5399,sim
CLI_2584,mau,40,MG,PROP,39.0,SOLTEIRO,SUP,7178,sim
CLI_2585,bom,66,SC,PROP,10.0,CASADO,Não Informado,9171,sim
CLI_2586,mau,38,MG,PROP,7.0,SOLTEIRO,SEC,6758,sim
CLI_2587,bom,34,MG,ALUG,5.0,SOLTEIRO,SUP,6324,sim
CLI_2588,mau,25,MG,PROP,15.0,SOLTEIRO,SUP,4796,sim
CLI_2589,mau,52,SC,PROP,9.0,CASADO,SUP,6966,sim
CLI_2590,bom,41,MG,PROP,41.0,SOLTEIRO,Não Informado,7071,sim
CLI_2591,bom,62,MG,PROP,18.0,CASADO,SUP,9361,nao
CLI_2592,bom,52,SC,PROP,10.0,CASADO,SUP,8101,sim
CLI_2593,bom,28,MG,PROP,10.0,SOLTEIRO,SUP,5827,sim
CLI_2594,bom,62,SC,PROP,22.0,CASADO,Não Informado,8733,sim
CLI_2595,bom,49,SC,PROP,26.0,CASADO,SEC,6543,sim
CLI_2596,mau,58,MG,PROP,4.0,SOLTEIRO,SUP,8130,sim
CLI_2597,mau,27,MG,PROP,4.0,SOLTEIRO,SUP,4306,sim
CLI_2598,bom,31,RJ,PROP,32.0,SOLTEIRO,SUP,5674,sim
CLI_2599,mau,19,MG,PROP,19.0,SOLTEIRO,SEC,4890,sim
CLI_2600,mau,81,RJ,Não Informado,10.0,VIUVO,SUP,10867,sim
CLI_2601,mau,59,MG,PROP,22.0,CASADO,SUP,8873,sim
CLI_2602,bom,43,MG,ALUG,3.0,CASADO,Não Informado,6120,sim
CLI_2603,bom,29,MG,OUTR,2.0,SOLTEIRO,SUP,5854,sim
CLI_2604,mau,20,MG,PROP,10.0,SOLTEIRO,SUP,4590,sim
CLI_2605,mau,19,MG,PROP,19.0,SOLTEIRO,SEC,3617,sim
CLI_2606,bom,51,RJ,PROP,4.0,VIUVO,SUP,7531,sim
CLI_2607,bom,35,SC,PROP,6.0,CASADO,SUP,5281,sim
CLI_2608,bom,72,SC,PROP,8.0,CASADO,Não Informado,9985,sim
CLI_2609,mau,63,SC,PROP,35.0,CASADO,SUP,9521,sim
CLI_2610,mau,27,MG,PROP,4.0,SOLTEIRO,SUP,4479,sim
CLI_2611,bom,46,SP,PROP,10.0,CASADO,SEC,7755,sim
CLI_2612,bom,60,SC,PROP,8.0,CASADO,SUP,7949,sim
CLI_2613,bom,28,RJ,OUTR,17.0,SOLTEIRO,SEC,4714,sim
CLI_2614,bom,66,SC,PROP,10.0,CASADO,Não Informado,8184,sim
CLI_2615,mau,40,SC,PROP,4.0,CASADO,SUP,6109,sim
CLI_2616,bom,33,SC,ALUG,11.0,CASADO,SUP,5267,nao
CLI_2617,mau,20,MG,PROP,10.0,SOLTEIRO,SUP,4631,sim
CLI_2618,bom,57,SC,PROP,11.0,CASADO,Não Informado,8204,sim
CLI_2619,bom,24,MG,PROP,23.0,SOLTEIRO,SEC,5475,sim
CLI_2620,mau,39,MG,PROP,8.0,VIUVO,SEC,5960,sim
CLI_2621,bom,53,MG,OUTR,4.0,VIUVO,PRIM,6811,sim
CLI_2622,mau,60,MG,PROP,18.0,VIUVO,SEC,8904,nao
CLI_2623,bom,70,MG,PROP,11.0,VIUVO,PRIM,9243,sim
CLI_2624,mau,54,MG,PROP,9.0,CASADO,Não Informado,8556,sim
CLI_2625,bom,54,MG,Não Informado,13.0,VIUVO,Não Informado,8672,sim
CLI_2626,bom,69,MG,PROP,20.0,VIUVO,PRIM,9143,sim
CLI_2627,bom,67,SP,PROP,10.0,CASADO,SUP,9494,sim
CLI_2628,mau,60,RJ,PROP,19.0,VIUVO,Não Informado,9222,sim
CLI_2629,mau,72,MG,PROP,10.0,VIUVO,Não Informado,9643,sim
CLI_2630,bom,70,MG,PROP,11.0,VIUVO,PRIM,9299,sim
CLI_2631,mau,34,RJ,PROP,6.0,VIUVO,SEC,6568,sim
CLI_2632,mau,39,MG,PROP,8.0,VIUVO,SEC,6097,sim
CLI_2633,mau,72,MG,PROP,10.0,VIUVO,Não Informado,8953,sim
CLI_2634,bom,54,MG,Não Informado,13.0,VIUVO,Não Informado,8110,sim
CLI_2635,bom,44,SC,PROP,5.0,CASADO,SUP,6560,sim
CLI_2636,bom,35,RJ,PROP,6.0,VIUVO,SUP,5770,sim
CLI_2637,mau,60,MG,PROP,18.0,VIUVO,SEC,8918,sim
CLI_2638,bom,34,SC,ALUG,3.0,CASADO,SEC,5926,sim
CLI_2639,bom,53,MG,OUTR,4.0,VIUVO,PRIM,6878,sim
CLI_2640,mau,61,RJ,Não Informado,50.0,VIUVO,Não Informado,9271,sim
CLI_2641,mau,51,SP,PROP,12.0,CASADO,SEC,8094,sim
CLI_2642,bom,69,MG,PROP,20.0,VIUVO,PRIM,9650,sim
CLI_2643,bom,59,SC,PROP,8.0,CASADO,SUP,7530,sim
CLI_2644,bom,45,SC,PROP,10.0,CASADO,SUP,7536,sim
CLI_2645,bom,30,RJ,PROP,6.0,CASADO,SUP,5642,sim
CLI_2646,bom,53,SC,PROP,19.0,CASADO,SEC,7766,nao
CLI_2647,mau,61,RJ,Não Informado,50.0,VIUVO,Não Informado,8628,sim
CLI_2648,bom,21,RJ,OUTR,13.0,SOLTEIRO,SUP,4022,sim
CLI_2649,mau,34,RJ,PROP,1.0,CASADO,SUP,6618,sim
CLI_2650,bom,21,RJ,ALUG,1.0,CASADO,SEC,3600,sim
CLI_2651,mau,47,RJ,OUTR,22.0,CASADO,SUP,6575,sim
CLI_2652,bom,28,RJ,PROP,8.0,CASADO,Não Informado,5798,sim
CLI_2653,bom,36,RJ,PROP,10.0,CASADO,SUP,5335,sim
CLI_2654,bom,56,RJ,PROP,20.0,VIUVO,SEC,7639,sim
CLI_2655,bom,56,RJ,OUTR,2.0,CASADO,SEC,7497,sim
CLI_2656,mau,35,RJ,PROP,5.0,CASADO,SUP,5608,nao
CLI_2657,bom,55,MG,PROP,2.0,CASADO,Não Informado,8277,nao
CLI_2658,mau,33,RJ,PROP,3.0,CASADO,SEC,6071,sim
CLI_2659,bom,29,RJ,PROP,3.0,CASADO,PRIM,5160,sim
CLI_2660,bom,24,RJ,Não Informado,13.0,CASADO,SEC,4881,sim
CLI_2661,mau,40,RJ,PROP,6.0,CASADO,Não Informado,5559,sim
CLI_2662,bom,57,RJ,PROP,1.0,CASADO,Não Informado,8480,sim
CLI_2663,bom,53,SC,PROP,19.0,CASADO,SUP,7792,sim
CLI_2664,bom,32,RJ,PROP,3.0,CASADO,SUP,5610,sim
CLI_2665,mau,74,SC,PROP,44.0,CASADO,Não Informado,9683,sim
CLI_2666,bom,34,RJ,ALUG,12.0,CASADO,SEC,5750,sim
CLI_2667,bom,40,RJ,PROP,15.0,CASADO,SEC,6970,sim
CLI_2668,mau,36,RJ,Não Informado,2.0,SOLTEIRO,SEC,6692,sim
CLI_2669,bom,59,SC,PROP,23.0,CASADO,Não Informado,8695,sim
CLI_2670,bom,34,RJ,PROP,11.0,CASADO,SEC,5029,sim
CLI_2671,bom,36,RJ,PROP,8.0,CASADO,SUP,6556,sim
CLI_2672,bom,37,SC,Não Informado,12.0,CASADO,Não Informado,5212,sim
CLI_2673,bom,44,RJ,PROP,3.0,CASADO,SUP,7571,nao
CLI_2674,bom,41,RJ,PROP,23.0,CASADO,SUP,7068,sim
CLI_2675,bom,49,SC,PROP,19.0,CASADO,SUP,7199,sim
CLI_2676,bom,51,SC,PROP,15.0,CASADO,Não Informado,8338,sim
CLI_2677,mau,34,RJ,PROP,7.0,CASADO,Não Informado,5487,sim
CLI_2678,bom,57,SC,PROP,22.0,CASADO,Não Informado,7703,sim
CLI_2679,bom,28,RJ,PROP,5.0,SOLTEIRO,SEC,5088,sim
CLI_2680,mau,44,SP,PROP,10.0,CASADO,PRIM,6536,sim
CLI_2681,bom,55,RJ,PROP,18.0,CASADO,Não Informado,7841,sim
CLI_2682,mau,29,RJ,PROP,4.0,CASADO,SUP,5863,sim
CLI_2683,mau,46,RJ,PROP,25.0,CASADO,PRIM,6492,sim
CLI_2684,bom,35,RJ,PROP,7.0,CASADO,SEC,6128,sim
CLI_2685,bom,30,RJ,ALUG,6.0,CASADO,Não Informado,5996,sim
CLI_2686,mau,53,RJ,PROP,13.0,CASADO,Não Informado,7977,sim
CLI_2687,bom,56,SC,PROP,20.0,CASADO,Não Informado,8484,nao
CLI_2688,mau,58,RJ,Não Informado,5.0,CASADO,SUP,8539,sim
CLI_2689,bom,49,SP,PROP,25.0,CASADO,SUP,6553,sim
CLI_2690,bom,24,RJ,PROP,12.0,SOLTEIRO,Não Informado,5611,sim
CLI_2691,bom,40,MG,ALUG,2.0,CASADO,SUP,5631,nao
CLI_2692,mau,35,RJ,PROP,11.0,CASADO,SUP,6491,sim
CLI_2693,bom,39,SC,PROP,12.0,CASADO,Não Informado,6283,sim
CLI_2694,bom,27,RJ,PROP,2.0,CASADO,SEC,4398,sim
CLI_2695,bom,35,RJ,OUTR,2.0,CASADO,SUP,5504,sim
CLI_2696,bom,32,RJ,PROP,11.0,CASADO,SEC,4992,sim
CLI_2697,bom,53,RJ,ALUG,3.0,VIUVO,SUP,7646,sim
CLI_2698,bom,34,RJ,PROP,1.0,CASADO,SUP,5039,sim
CLI_2699,mau,55,SC,PROP,18.0,CASADO,Não Informado,8622,sim
CLI_2700,bom,60,SC,PROP,21.0,CASADO,SUP,8971,sim
CLI_2701,bom,41,RJ,PROP,10.0,CASADO,SUP,7308,sim
CLI_2702,bom,33,MG,PROP,2.0,CASADO,SEC,6142,sim
CLI_2703,bom,42,RJ,OUTR,20.0,CASADO,PRIM,6814,sim
CLI_2704,bom,39,RJ,Não Informado,12.0,CASADO,Não Informado,6756,nao
CLI_2705,mau,37,RJ,ALUG,3.0,CASADO,PRIM,6464,sim
CLI_2706,bom,41,RJ,PROP,5.0,CASADO,SUP,5890,sim
CLI_2707,bom,33,RJ,PROP,5.0,CASADO,SUP,5088,sim
CLI_2708,bom,28,RJ,ALUG,2.0,CASADO,SEC,5176,sim
CLI_2709,bom,27,RJ,PROP,4.0,CASADO,Não Informado,4623,sim
CLI_2710,bom,48,SC,PROP,5.0,CASADO,SUP,7173,sim
CLI_2711,bom,35,RJ,Não Informado,9.0,CASADO,Não Informado,5320,sim
CLI_2712,bom,28,RJ,PROP,1.0,CASADO,SUP,5206,sim
CLI_2713,bom,0,MG,PROP,3.0,CASADO,PRIM,7045,sim
CLI_2714,mau,33,RJ,ALUG,13.0,CASADO,SUP,5141,sim
CLI_2715,bom,58,RJ,PROP,13.0,CASADO,Não Informado,8940,sim
CLI_2716,bom,63,SC,PROP,11.0,CASADO,SUP,8765,nao
CLI_2717,mau,72,RJ,Não Informado,12.0,CASADO,Não Informado,9764,sim
CLI_2718,mau,65,RJ,PROP,0.0,CASADO,Não Informado,8741,sim
CLI_2719,mau,55,RJ,PROP,3.0,VIUVO,Não Informado,8113,sim
CLI_2720,bom,36,RJ,ALUG,2.0,CASADO,SUP,5120,nao
CLI_2721,mau,34,RJ,PROP,1.0,CASADO,SUP,5504,sim
CLI_2722,bom,29,RJ,ALUG,1.0,CASADO,SEC,4812,nao
CLI_2723,bom,26,RJ,PROP,26.0,CASADO,Não Informado,5851,sim
CLI_2724,mau,37,MG,PROP,10.0,CASADO,SUP,5950,sim
CLI_2725,bom,40,RJ,PROP,15.0,CASADO,SUP,7167,sim
CLI_2726,mau,31,SP,ALUG,2.0,CASADO,SEC,5204,sim
CLI_2727,bom,28,RJ,ALUG,1.0,CASADO,SEC,5612,sim
CLI_2728,bom,34,RJ,PROP,6.0,CASADO,PRIM,5732,sim
CLI_2729,bom,29,RJ,PROP,2.0,CASADO,SEC,5664,sim
CLI_2730,bom,36,SP,PROP,11.0,CASADO,SEC,5384,sim
CLI_2731,mau,32,RJ,OUTR,4.0,CASADO,SUP,5240,sim
CLI_2732,mau,52,RJ,PROP,20.0,CASADO,Não Informado,8242,sim
CLI_2733,bom,44,RJ,PROP,4.0,CASADO,PRIM,7062,sim
CLI_2734,bom,29,RJ,ALUG,6.0,CASADO,SEC,5923,sim
CLI_2735,mau,60,MG,PROP,30.0,CASADO,PRIM,7591,sim
